UserId,degree,betweenness,closeness,eigenvector,pagerank,clustering,eccentricity
0,0.004477611940298508,0.2906338867589621,0.38003403289846854,0.01131485604378511,0.0004641873547521745,0.6666666666666666,5.0
1,0.014925373134328358,205.39052590600892,0.3154425612052731,0.0012290375957835888,0.0015661534806658143,0.28888888888888886,4.0
2,0.005970149253731343,1.307651197961702,0.3927315357561547,0.013120720165454342,0.0005486886480053076,0.6666666666666666,5.0
3,0.026865671641791045,348.45338786641923,0.41003671970624234,0.03462734650247122,0.0017898418675231505,0.48366013071895425,4.0
4,0.007462686567164179,0.9947258422350553,0.3577148958889482,0.014910766288969857,0.0006178400575601379,0.7,5.0
5,0.007462686567164179,11.895579982262781,0.3863898500576701,0.01445837259773837,0.0006345086112577802,0.5,4.0
6,0.013432835820895522,112.78205970554968,0.3257170636849781,0.0029024899719355644,0.001238139577149703,0.3055555555555556,4.0
7,0.008955223880597015,46.2883355175741,0.36040882194728346,0.017775051936107174,0.0007424237841021597,0.7333333333333333,5.0
8,0.011940298507462687,21.202365050074746,0.35244608100999475,0.010267871907639142,0.000913877003740456,0.5,4.0
9,0.007462686567164179,0.0,0.36314363143631434,0.013180034209983957,0.0006181309251067869,1.0,5.0
10,0.008955223880597015,9.47215539081471,0.36833424958768557,0.013952212200404233,0.0006948649803143289,0.4666666666666667,5.0
11,0.010447761194029851,2.7029853339848344,0.36833424958768557,0.014114457708674978,0.0007730554368512379,0.6666666666666666,5.0
12,0.005970149253731343,0.0,0.34643226473629785,0.011290971831843594,0.0005406664706972819,1.0,5.0
13,0.0029850746268656717,0.0,0.36314363143631434,0.005893505127208553,0.00043028075006410675,1.0,5.0
14,0.29253731343283584,21611.511528546907,0.5242566510172144,0.22632983278241733,0.017864209060689487,0.08273155416012559,4.0
15,0.005970149253731343,0.12427122777060255,0.36813186813186816,0.01475341509939792,0.0005262641223156101,0.8333333333333334,5.0
