UserId,degree,betweenness,closeness,eigenvector,pagerank,clustering,eccentricity,pagerank_lph
0,0.004477611940298508,0.5,0.23430504559206097,0.002887470769646838,0.0006454203148052803,0.6666666666666666,10.0,0.0005275329444772437
1,0.013432835820895522,55.0451375726253,0.14264908438142118,3.8336446076973176e-08,0.0014123871438940273,0.3611111111111111,10.0,0.0039036504031784427
2,0.007462686567164179,2.141567194545073,0.23126745390078338,0.0039045665113978034,0.000743364344061159,0.7,10.0,0.0006330910639412261
3,0.03134328358208955,293.0595888162931,0.28523652265896104,0.06121062174178187,0.0018414689501892983,0.580952380952381,8.0,0.0005925462844179292
4,0.019402985074626865,43.03916559152977,0.28206722796275036,0.03848991996701212,0.001208013646398831,0.6025641025641025,9.0,0.0005815054204050047
5,0.010447761194029851,1.931528198361013,0.23923063190751567,0.010239456988869968,0.0007388025972285292,0.5714285714285714,9.0,0.0005866511638267203
6,0.014925373134328358,347.35466620866396,0.16118127312157163,4.119521949276355e-07,0.0015113761760282961,0.5333333333333333,9.0,0.003137701996157053
7,0.01791044776119403,20.24562758978369,0.2369972400117902,0.02118416223916497,0.0012243811000404883,0.6060606060606061,10.0,0.0005500957167464436
8,0.022388059701492536,199.80621781330822,0.2552348466484284,0.0321094676455893,0.001433745925605806,0.6476190476190476,9.0,0.0007131825847516297
9,0.013432835820895522,8.730920382256734,0.26940298507462684,0.03606099999812405,0.0008745245968686321,0.9166666666666666,8.0,0.0005978862239959761
10,0.005970149253731343,0.9238156405842555,0.2305404517753531,0.004437882214563851,0.0005949159334852562,0.6666666666666666,10.0,0.0007400664828870059
11,0.013432835820895522,2.144528888550987,0.24600719844682659,0.02690645640028771,0.000884492400564201,0.8611111111111112,9.0,0.0006578790003984265
12,0.010447761194029851,10.951763800656924,0.2305404517753531,0.0054161178442405904,0.0009196044795616384,0.5238095238095238,10.0,0.0006205555823842029
13,0.0029850746268656717,0.0,0.23142963304096628,0.0038528094716471346,0.00042369953012529613,1.0,9.0,0.0006389700325705412
14,0.2044776119402985,53718.31312814952,0.35910626410926866,0.23709029547432497,0.011738581730800687,0.09757406612279948,8.0,0.0006121523598358875
15,0.010447761194029851,6.411707546745652,0.22989805413891876,0.01316463443373223,0.0007571947203636911,0.5238095238095238,10.0,0.0006823407960876166
16,0.04328358208955224,393.5729657366435,0.2867234202575308,0.0772312076811774,0.0023420627863393407,0.43103448275862066,9.0,0.0005690383747066036
17,0.011940298507462687,903.7665792038925,0.18334369817578772,8.753329554174075e-07,0.0013456908231807747,0.32142857142857145,8.0,0.002844685170012665
18,0.04328358208955224,13057.01360618439,0.18863598554810967,5.4131879456788595e-06,0.004170267460964585,0.22167487684729065,8.0,0.0027565031540954577
19,0.013432835820895522,6.030482669424875,0.2264278948311615,0.006116720059702065,0.0011227042296681638,0.6111111111111112,10.0,0.0008947960864236017
20,0.016417910447761194,312.65761457460724,0.16094545560420281,5.020918528246374e-07,0.0016294506783599994,0.43636363636363634,9.0,0.0031790900673817893
21,0.03134328358208955,59.589705870803655,0.27920360128292543,0.05847255463108788,0.0017422714746530418,0.6047619047619047,9.0,0.0007486994570741757
22,0.05223880597014925,1526.30682798395,0.2882259010623737,0.08150968192619225,0.003048944712810825,0.3310924369747899,9.0,0.0005431318918453491
23,0.005970149253731343,0.824735907102523,0.14218813301008956,6.485114989155725e-08,0.0007159828863997218,0.8333333333333334,10.0,0.0034707031172957325
24,0.007462686567164179,121.26891237254124,0.18167831363414141,9.627864347236476e-07,0.0009785301117671333,0.2,8.0,0.0026104709112525553
25,0.026865671641791045,563.7449741955058,0.2739880919189854,0.020544729837666736,0.001982281553992079,0.49673202614379086,9.0,0.0006348396910480282
26,0.004477611940298508,0.0,0.2155575811341724,0.0033046424647921596,0.0004701922525026963,1.0,9.0,0.0006305841365665882
27,0.016417910447761194,4.687886400656063,0.2506788125457029,0.024905499609402856,0.0010747056930136452,0.7818181818181819,9.0,0.000812613861042174
28,0.004477611940298508,0.0,0.22480834926186505,0.003066649730399309,0.0005074981842754454,1.0,10.0,0.0006371292769703354
29,0.11343283582089553,6783.794729169106,0.31978552007404837,0.17766821264445382,0.006322171127534601,0.20982456140350877,8.0,0.0005377297649477228
30,0.014925373134328358,96.94374604710254,0.23767998323112555,0.006894809048635544,0.00133787223095419,0.5333333333333333,10.0,0.0005636553607470759
31,0.005970149253731343,16.08227473549589,0.15981533012901594,5.021707782968693e-08,0.0007258935555475938,0.6666666666666666,9.0,0.005335491417296009
32,0.013432835820895522,40.1342108278348,0.2784967567227155,0.03415440143745607,0.0009116835629930912,0.5555555555555556,9.0,0.0006704692540419897
33,0.03582089552238806,265.11292562176914,0.2743297229562908,0.057670823204258655,0.0021406870276785375,0.4746376811594203,9.0,0.0006864603535810382
34,0.0029850746268656717,0.0,0.23167332868825402,0.004560799077241453,0.000385487828480286,1.0,10.0,0.0004538895301392032
35,0.028358208955223882,1112.388554443191,0.16390298322146404,4.7543809567798047e-07,0.0026423985908770767,0.39766081871345027,9.0,0.003259849120920506
36,0.007462686567164179,0.7182981284991792,0.26475624285312305,0.01885210449066341,0.0006043961721765907,0.9,9.0,0.000551441158895127
37,0.022388059701492536,472.0410873202498,0.27353390527676574,0.014655389687116568,0.0017554728122685741,0.3238095238095238,9.0,0.0008697045538634859
38,0.011940298507462687,84.9308447205603,0.16071032710806812,6.71911853410686e-08,0.0012590653176307758,0.5714285714285714,9.0,0.00434656009035259
39,0.007462686567164179,0.15064102564102566,0.21942729834868208,0.0016554484080704447,0.0006789670501784967,0.9,10.0,0.0031730466275837962
40,0.029850746268656716,542.1926513345784,0.29988065126435065,0.05060369603529495,0.0017279813304977923,0.531578947368421,8.0,0.0005553659672715407
41,0.008955223880597015,0.0,0.22389325421737982,0.0029207674588634536,0.0007697389926471596,1.0,10.0,0.001777876835279991
42,0.016417910447761194,130.8357090578489,0.2661440779971112,0.030210050085370036,0.0010907806363123225,0.6909090909090909,8.0,0.000803463156246547
43,0.004477611940298508,0.0,0.15767733240153745,7.241063554209268e-08,0.0006401200236801637,1.0,9.0,0.0035353543212874156
44,0.007462686567164179,0.0,0.22973801372531702,0.01043284779911822,0.000590129095188723,1.0,10.0,0.0005644534212367114
45,0.004477611940298508,3.03171460174633,0.21711753731343283,0.00105014615202827,0.0005926102877257924,0.3333333333333333,10.0,0.0010217598287850284
46,0.010447761194029851,7.42051097933584,0.14067291420137165,1.5934604286686728e-08,0.0011991098417279222,0.42857142857142855,10.0,0.004422241476446319
47,0.05373134328358209,3066.727182127438,0.2928293316028553,0.04888550326140547,0.00384286356119342,0.24285714285714285,9.0,0.000556702184418295
48,0.008955223880597015,15.10907618617007,0.24841449508198563,0.014843708417502767,0.0007318745843496651,0.6,9.0,0.000787593815668257
49,0.004477611940298508,3.358506771006771,0.14154778327961307,2.1249952812249767e-08,0.0006491537190741178,0.3333333333333333,10.0,0.004558312318307471
50,0.005970149253731343,0.0,0.23397281582163623,0.008813426333956539,0.00054159598868193,1.0,9.0,0.0005528497553583842
51,0.011940298507462687,1.2714285714285714,0.22604017583316294,0.00587107708799258,0.0010194961960271344,0.7857142857142857,10.0,0.0005864563921574022
52,0.011940298507462687,4.110657982428841,0.2522114304290546,0.024879813045678274,0.0008094161818279523,0.7142857142857143,9.0,0.0006501080902085777
53,0.008955223880597015,0.0,0.22925922661786585,0.005479644428517206,0.0007667577284864127,1.0,10.0,0.0006018806372239902
54,0.004477611940298508,1.658008658008658,0.15908346913300453,2.415105425291521e-07,0.0006449494099227398,0.6666666666666666,9.0,0.0026669308081914353
55,0.03731343283582089,2473.405811034662,0.28255021979145367,0.024944541399621094,0.0025275807266048117,0.43333333333333335,9.0,0.0013713631279163147
56,0.011940298507462687,312.72906851988404,0.27421575132232484,0.007290029762419998,0.0012309036823277073,0.5357142857142857,7.0,0.0012209375394652937
57,0.01791044776119403,36.28696948441088,0.25134703481829235,0.031942569461271844,0.0011466944280309392,0.5909090909090909,9.0,0.0006011662984683745
58,0.008955223880597015,0.0,0.228544776119403,0.012091897751370961,0.0006682878647172656,1.0,10.0,0.0006173341931670332
59,0.010447761194029851,9.64082448563484,0.2675465396971365,0.020205843150193213,0.0007171394593072073,0.5714285714285714,9.0,0.0008092840528042583
60,0.025373134328358207,560.4054243714003,0.27106255171779703,0.024058722590424637,0.0018817222857858862,0.4117647058823529,9.0,0.0006363454430228503
61,0.011940298507462687,336.43785784266487,0.27364731071013093,0.01562895793404204,0.0008869756913751557,0.39285714285714285,9.0,0.0012326126438518944
62,0.01791044776119403,192.31254346553146,0.2675465396971365,0.01833021504291171,0.0012476981825256283,0.3939393939393939,8.0,0.0007996164915243716
63,0.0029850746268656717,2.262629445717681,0.12671094517812168,5.650496800513451e-09,0.0005395091820601759,0.0,11.0,0.0032210637707374623
64,0.007462686567164179,0.26515151515151514,0.2440966395831493,0.012426532320818662,0.0005968963343249053,0.7,9.0,0.0007337247274545625
65,0.007462686567164179,0.0,0.23983914005553625,0.013943697093411148,0.0006041884820401547,1.0,9.0,0.000565832248166686
66,0.023880597014925373,148.28164011261768,0.16185319113115149,6.786282713393192e-07,0.0023575398809266477,0.3,9.0,0.0027167237560911926
67,0.01791044776119403,1207.5422474761372,0.2787319735780556,0.0236843827569564,0.0015699473280080954,0.25757575757575757,9.0,0.0006495334283207244
68,0.008955223880597015,8.041991521786054,0.22526870765625795,0.0031074002771127236,0.0008604019452532191,0.6,10.0,0.0010545572399267517
69,0.03582089552238806,1117.8433724913177,0.1629319460461209,1.1316829676219624e-06,0.0037094660228432197,0.1956521739130435,9.0,0.00274036476722468
70,0.005970149253731343,0.16919827202846072,0.24337659049883326,0.011959015476733417,0.0005260932246983073,0.8333333333333334,9.0,0.0006583340888227626
71,0.03880597014925373,705.5750351743337,0.24283933533216917,0.012758009406976113,0.002611449391180802,0.38769230769230767,10.0,0.0015614530729786663
72,0.10597014925373134,13104.170653575426,0.30628181597811405,0.07474330741106215,0.007689824995694707,0.12997987927565394,9.0,0.0006273230409002801
73,0.008955223880597015,2.666341105819051,0.2506788125457029,0.01936729905533875,0.000685003143368477,0.5333333333333333,9.0,0.0006020821755190744
74,0.023880597014925373,80.79261259259103,0.2603697488886926,0.03184362000197202,0.0014940715473543123,0.525,9.0,0.0006515146969824462
75,0.0014925373134328358,0.0,0.217690406805025,0.000761850189005128,0.0003361822924867068,0.0,10.0,0.0005724256120997275
76,0.03582089552238806,720.962336608852,0.2864745283996683,0.06154556094358119,0.002187544244629339,0.4166666666666667,9.0,0.0005389944857574236
77,0.03134328358208955,295.12180386133616,0.2510602181182335,0.020793893531421526,0.0022742262153955576,0.3333333333333333,10.0,0.0005880403850359185
78,0.007462686567164179,4.510406223760359,0.22925922661786585,0.005564200920170192,0.0006882965223149543,0.7,10.0,0.0009241703670371301
79,0.01791044776119403,508.92088328954185,0.16241075625807966,2.404303822249046e-07,0.0017181441452332933,0.4393939393939394,9.0,0.003577328317630821
80,0.013432835820895522,15.349660350525669,0.23957797220792587,0.007931476879858582,0.0011402255251715405,0.7222222222222222,10.0,0.0006059356790060747
81,0.007462686567164179,210.21330486440755,0.14267992075936786,3.754979499675687e-08,0.000972822569508002,0.4,10.0,0.0038228695109963607
82,0.023880597014925373,31.23570999586754,0.26443802621507845,0.03411723904134384,0.0014508582989295985,0.525,9.0,0.0005428371108690097
83,0.03582089552238806,1272.7309696378736,0.27353390527676574,0.015460568515159805,0.0025470451709782593,0.36231884057971014,9.0,0.001264674126763304
84,0.03134328358208955,1016.9960171079134,0.14452316913353094,9.345174606409951e-08,0.0032767039897517083,0.15714285714285714,10.0,0.003395312640576147
85,0.04776119402985075,2667.4735696798543,0.16431100658024292,7.935933343893388e-07,0.0044653836148217775,0.23588709677419356,9.0,0.00308355814805381
86,0.008955223880597015,27.03336912213,0.15908346913300453,2.951994770079189e-07,0.0011351159595509842,0.13333333333333333,9.0,0.002570390144525264
87,0.026865671641791045,540.457454164091,0.27467220700492545,0.020857443392308668,0.00207356130539829,0.46405228758169936,9.0,0.0006144706546531731
88,0.007462686567164179,1.136689142059986,0.23530742011865807,0.0037881036447935555,0.0008002247171864534,0.8,10.0,0.0006032750737846443
89,0.016417910447761194,32574.47574047976,0.25010887208519733,0.0004078932551034634,0.0017671090715259822,0.45454545454545453,6.0,0.002434403694167774
90,0.029850746268656716,127.50722706654207,0.23530742011865807,0.008208652907950902,0.002039897632962414,0.3526315789473684,10.0,0.001662852776070314
91,0.026865671641791045,761.1185675306488,0.16181351150596612,4.391551527734531e-07,0.0026655381979617063,0.3006535947712418,9.0,0.003259760714349619
92,0.014925373134328358,39.17556000772889,0.23657251377520994,0.008561189499832872,0.0012674229098113957,0.6222222222222222,10.0,0.0006693413240304926
93,0.01791044776119403,93.03902718684294,0.2391439541423318,0.0074698034240486735,0.0015664620291333776,0.4090909090909091,10.0,0.0005926787706794389
94,0.023880597014925373,147.13005352071707,0.28182635073989576,0.05098222492388673,0.0015526305476514146,0.5083333333333333,9.0,0.0006532596945753787
95,0.01791044776119403,64.86405069387418,0.23522356145147388,0.00822249294946666,0.0014682703979945742,0.4393939393939394,10.0,0.000744581529947207
96,0.03731343283582089,283.7781629150911,0.2315108079385604,0.00863781277286364,0.0026172230849481753,0.35,10.0,0.001683128959635458
97,0.010447761194029851,25.27786065284349,0.2391439541423318,0.005861990014740513,0.0008354223058164663,0.6666666666666666,10.0,0.0013882153453574288
98,0.04029850746268657,181.86348476046768,0.26285834863912216,0.06527093907836419,0.002333644162025089,0.45584045584045585,9.0,0.0006353399345679837
99,0.0029850746268656717,0.0,0.14013531070760843,4.4252288119550525e-08,0.0004971350481227934,1.0,10.0,0.0035006724641806993
100,0.005970149253731343,0.0,0.22705101941274022,0.003136152073338005,0.000635766366305948,1.0,10.0,0.0006511202248236313
101,0.06119402985074627,991.4028437455449,0.289998819610209,0.09717524303300375,0.003436378779548466,0.3695121951219512,8.0,0.0005926218609161799
102,0.020895522388059702,8.6025643614201,0.25029856406250883,0.03085440474512171,0.001202396932791955,0.5934065934065934,9.0,0.0005579833778802815
103,0.014925373134328358,4.421117948316758,0.2302188048248468,0.004949734897255655,0.0011085973770565047,0.7333333333333333,10.0,0.001874929897901047
104,0.04776119402985075,1973.3006123807756,0.3131106799966014,0.08732421089054619,0.0027092712658882295,0.38306451612903225,8.0,0.0005501730534988365
105,0.007462686567164179,5.770105748804549,0.2334762339698747,0.006140120902564986,0.0006924738219564475,0.7,10.0,0.0007818430960168538
106,0.007462686567164179,0.32681159420289857,0.2231363466642447,0.0025991308952000437,0.0006632204158127615,0.9,10.0,0.002693602009295149
107,0.004477611940298508,59.208320331129,0.14160852036748248,1.1404576223367059e-08,0.0007479726948760859,0.0,10.0,0.0034540639724696945
108,0.007462686567164179,1.1020349161192864,0.23430504559206097,0.009239447511169367,0.0006407065844502669,0.8,10.0,0.000506817395040873
109,0.04477611940298507,2230.873983741751,0.14512693787001665,1.679960971705497e-07,0.004597315235345015,0.2206896551724138,10.0,0.00328254430624016
110,0.03582089552238806,863.9515436915756,0.3015245835691347,0.05712234147114292,0.0020043073685587906,0.5253623188405797,8.0,0.0005515623996693641
111,0.005970149253731343,36.66142837059384,0.1600478451583016,7.688329817437124e-08,0.0007515353022869199,0.6666666666666666,9.0,0.00525171206107615
112,0.007462686567164179,8.324913230630859,0.14231076184407845,3.168234554737701e-08,0.0008746246442181055,0.3,10.0,0.004041962537652747
113,0.0029850746268656717,0.7984839234839233,0.1263955023808571,4.222644642409014e-09,0.0005229839065082683,0.0,11.0,0.0032718185438352586
114,0.014925373134328358,2.41140194073342,0.24473018666401028,0.01969947995033753,0.0009535954164216955,0.8,9.0,0.0005030197459497605
115,0.007462686567164179,0.125,0.22712915121570396,0.00792308781946205,0.0006264898126988613,0.9,10.0,0.0005133507017821763
