UserId,degree,betweenness,closeness,eigenvector,pagerank,clustering,eccentricity
0,0.008955223880597015,9.188974663651258,0.2855924978687127,0.009134254834194996,0.0007779595184055171,0.6666666666666666,7.0
1,0.016417910447761194,442.09934517593007,0.2190258254331481,0.0001139600024053374,0.0018523580234997216,0.2727272727272727,7.0
2,0.004477611940298508,0.0,0.2805695142378559,0.005820533661265622,0.00048775872076004716,1.0,7.0
3,0.022388059701492536,40.70400914502757,0.33702213279678067,0.04454212847465142,0.0014079038562387076,0.7238095238095238,6.0
4,0.011940298507462687,17.812300510160302,0.29964221824686943,0.015078040483462993,0.0008620180441466581,0.39285714285714285,6.0
5,0.008955223880597015,2.2027377471456417,0.2847428814279643,0.01065123634252754,0.0006997720873483837,0.4666666666666667,6.0
6,0.013432835820895522,158.02916145306042,0.2646129541864139,0.0005607044050590418,0.0014127755546211457,0.3333333333333333,6.0
7,0.008955223880597015,1.319688395018899,0.31859248692344266,0.01754151641723106,0.000664671436259933,0.9333333333333333,6.0
8,0.014925373134328358,79.95518780403864,0.3281096963761019,0.023757456045914147,0.001066090171942347,0.6666666666666666,5.0
9,0.007462686567164179,0.0,0.3066361556064073,0.016275396376568003,0.0006132738217825072,1.0,6.0
10,0.005970149253731343,0.10267857142857142,0.26875250701965503,0.00587130947177892,0.000544224884638228,0.8333333333333334,7.0
11,0.011940298507462687,2.286389180217726,0.31859248692344266,0.023275010150093367,0.0008317115067364429,0.6785714285714286,6.0
12,0.007462686567164179,669.0986622073577,0.2697262479871176,0.00585953844040836,0.0008829040850109125,0.5,7.0
13,0.0029850746268656717,1.0457786459834348,0.27685950413223137,0.004982313052877578,0.00039553966300644313,0.0,7.0
14,0.19850746268656716,40969.92480714711,0.45953360768175583,0.2347342151125278,0.011076387888946337,0.12930052403736614,5.0
15,0.007462686567164179,1.532961260253216,0.29463500439753737,0.01112050729920525,0.0005822359591916623,0.7,6.0
16,0.05373134328358209,695.9254965382676,0.3448275862068966,0.07724458960937446,0.003017700405698049,0.3380952380952381,6.0
17,0.008955223880597015,35.590273665093996,0.22185430463576158,0.0001710353964169543,0.0011073442900721288,0.4666666666666667,7.0
18,0.05522388059701493,16978.44949775437,0.3432377049180328,0.010644041493013895,0.005265730768326997,0.16366366366366367,5.0
19,0.013432835820895522,138.17259657749014,0.2666136092319936,0.006192370307485508,0.0011408850076964402,0.3333333333333333,7.0
20,0.020895522388059702,586.2966614592665,0.2741407528641571,0.002300927380878119,0.0019809592615005096,0.2857142857142857,6.0
21,0.029850746268656716,122.33332262854678,0.3297244094488189,0.043241020609106846,0.001716730190779655,0.48947368421052634,6.0
22,0.06119402985074627,2087.145664377017,0.35449735449735453,0.08208936696566027,0.0036941888147084944,0.2780487804878049,6.0
23,0.004477611940298508,3.5440950474987383,0.22273936170212766,8.724228815696461e-05,0.0006205776667187507,0.3333333333333333,7.0
24,0.0029850746268656717,74.14017834361246,0.2559205500381971,0.0003123184181715658,0.0005610695546027803,0.0,6.0
25,0.022388059701492536,84.70819945577401,0.2838983050847458,0.017475575993137014,0.0015571599335021972,0.47619047619047616,7.0
26,0.004477611940298508,0.16666666666666669,0.27766266058847905,0.004893525467075709,0.0004821723341708117,0.6666666666666666,6.0
27,0.011940298507462687,20.925873055414673,0.3169347209082309,0.018275102028797775,0.0008877374307056675,0.7142857142857143,5.0
28,0.0029850746268656717,0.0,0.26789284286285486,0.0028523617679010057,0.00040649606265624294,1.0,7.0
29,0.12835820895522387,7961.239346204246,0.3995229576624925,0.1622538276577972,0.007674480905674257,0.1967168262653899,5.0
30,0.013432835820895522,36.72155007742105,0.33449825262106836,0.019584703641431535,0.000988854014424299,0.6388888888888888,6.0
31,0.005970149253731343,9.612272716296266,0.21303656597774245,2.1665400474581645e-05,0.0007929237161396894,0.5,7.0
32,0.023880597014925373,96.55685012485601,0.373675404350251,0.059331987550784344,0.0013920227096074508,0.7166666666666667,5.0
33,0.011940298507462687,0.2420363408521303,0.30847145488029465,0.025187749145312265,0.0008571470833330843,0.9285714285714286,6.0
34,0.0029850746268656717,0.0,0.26576755255850854,0.00534975545812859,0.00037910289685067194,1.0,7.0
35,0.01791044776119403,1050.2316650690739,0.2767451466336225,0.0014100924013842804,0.0017500247341236627,0.4696969696969697,6.0
