UserId,degree,betweenness,closeness,eigenvector,pagerank,clustering,eccentricity
0,0.004477611940298508,0.22962787004281773,0.3806818181818182,0.01096930731304441,0.00046476578159429163,0.6666666666666666,4.0
1,0.019402985074626865,200.68901884144955,0.31919961886612674,0.0017152593384108304,0.0018958726514788863,0.3333333333333333,4.0
2,0.007462686567164179,0.3105113485883786,0.40434520217260106,0.01919395033005036,0.0006256329179530357,0.9,4.0
3,0.029850746268656716,343.82894325108265,0.41256157635467977,0.037868334761853834,0.0019498272680533143,0.47368421052631576,4.0
4,0.005970149253731343,0.7405852128745907,0.34841393655746233,0.009943644468817034,0.0005480972060183311,0.5,5.0
5,0.007462686567164179,9.414276873173762,0.38818076477404406,0.014483141034121128,0.0006293334577424471,0.5,4.0
6,0.011940298507462687,18.391579520510636,0.3388973191704603,0.0034066548547392055,0.001057855701649084,0.5357142857142857,4.0
7,0.008955223880597015,0.38979655660225404,0.37535014005602246,0.018845862404729626,0.0006841397946889306,0.7333333333333333,5.0
8,0.011940298507462687,4.66723560251874,0.3663203936577365,0.01214285219286702,0.0008826690690993805,0.6071428571428571,4.0
9,0.010447761194029851,1.0476468439466489,0.39598108747044913,0.02028057225894755,0.0007831762498531076,0.8571428571428571,4.0
10,0.007462686567164179,1.2255689224465043,0.3602150537634409,0.014126868055518835,0.0006253244231286966,0.7,5.0
11,0.011940298507462687,2.671448288434958,0.3713968957871397,0.01737661241969779,0.0008480327167371838,0.6785714285714286,4.0
12,0.004477611940298508,0.0,0.34841393655746233,0.010375416157642791,0.00046515616100126775,1.0,5.0
13,0.0029850746268656717,0.0,0.3761931499157777,0.00811300982873194,0.0003855357814606371,1.0,4.0
14,0.29402985074626864,20507.489616904917,0.52099533437014,0.22095330649444136,0.0182093708312152,0.0803895162125764,4.0
15,0.007462686567164179,0.7309592792782351,0.3722222222222222,0.016371202627970708,0.0006061563233742766,0.6,5.0
16,0.056716417910447764,559.7399067750708,0.43309631544925664,0.06665921807976258,0.0033470123679619173,0.24324324324324326,4.0
17,0.008955223880597015,23.96628040634527,0.30932594644506,0.0012704679226009277,0.0009260228050421346,0.4666666666666667,4.0
18,0.0955223880597015,7720.3026067521305,0.43619791666666663,0.05210990459392463,0.006814033540939393,0.1488095238095238,3.0
19,0.014925373134328358,36.469500975514066,0.40337146297411197,0.02711094103243786,0.0010176182718586902,0.4666666666666667,4.0
20,0.029850746268656716,851.5615915954236,0.3839541547277937,0.013497021018032723,0.0022039842450930643,0.2578947368421053,4.0
21,0.01791044776119403,58.090051057406434,0.3988095238095238,0.026024557430616935,0.0012004557229768967,0.4090909090909091,5.0
22,0.08059701492537313,1393.0650367833898,0.464632454923717,0.10104746540989346,0.0046738502012471555,0.2578616352201258,4.0
23,0.004477611940298508,0.8579188030204893,0.30904059040590404,0.0007388576497954262,0.0005551075479842658,0.3333333333333333,4.0
24,0.0029850746268656717,0.0,0.3079044117647059,0.0014764092740680074,0.00043124370956462244,1.0,4.0
25,0.014925373134328358,7.77280954033923,0.368942731277533,0.022759338197595274,0.0010436891253195132,0.6222222222222222,5.0
26,0.005970149253731343,2.660487333464599,0.35468501852832185,0.006693436168526417,0.0005497284750920346,0.8333333333333334,4.0
27,0.007462686567164179,0.12040133779264214,0.363537710255019,0.009433924259036086,0.0006299246277560486,0.9,4.0
28,0.004477611940298508,0.0,0.3749300503637381,0.012022052091395681,0.00045328675683344754,1.0,4.0
29,0.1701492537313433,7062.749913732789,0.49483013293943867,0.1502476674655701,0.010269522122084315,0.1496662009004813,4.0
