UserId,num_communities,community_ids,local_pluralistic_hom,lph_score
0,3,2;3;4,0.375,-2.1856484884951377
1,3,0;5;7,0.49523809523809526,0.6143515115048621
2,4,2;3;4;6,0.5333333333333333,-0.7856484884951378
3,7,0;1;2;3;4;5;6,0.818609022556391,1.4459304588732833
4,4,0;2;3;5,0.5142857142857142,-0.9856484884951375
5,4,0;3;4;6,0.4666666666666667,-0.3856484884951379
6,4,0;1;2;7,0.5478835978835979,0.14768484483819577
7,4,1;2;3;5,0.45,-0.8523151551618042
8,5,0;2;3;5;6,0.5648148148148149,0.14768484483819577
9,5,0;2;5;6;7,0.625,-0.1856484884951377
10,4,0;3;4;6,0.5515873015873015,-0.5189818218284712
11,5,0;1;2;5;6,0.6377551020408163,-0.042791345637994915
12,3,3;4;6,0.38571428571428573,-1.9856484884951375
13,2,4;6,0.4583333333333333,-0.6856484884951377
14,8,0;1;2;3;4;5;6;7,0.7412383177570093,0.7442580535609369
15,3,1;2;3,0.38839285714285715,-1.9356484884951377
16,8,0;1;2;3;4;5;6;7,0.88125,1.8643515115048623
17,5,0;1;4;5;7,0.692517006802721,1.3857800829334337
18,8,0;1;2;3;4;5;6;7,0.7307692307692307,0.6605053576587085
19,5,0;1;2;3;4,0.6380952380952382,0.2143515115048622
20,8,0;1;2;3;4;5;6;7,0.775,1.0143515115048622
21,5,0;1;3;4;5,0.6105442176870749,-0.042791345637994915
22,8,0;1;2;3;4;5;6;7,0.88125,1.8643515115048623
23,2,0;7,0.3238095238095238,-1.5189818218284707
24,1,0,0.5625,-0.6856484884951377
25,6,0;1;2;3;4;6,0.7249999999999999,1.2810181781715289
26,3,0;5;7,0.37797619047619047,-1.1856484884951377
27,5,0;1;2;5;7,0.6696428571428572,0.3143515115048623
28,4,3;4;5;6,0.5,-1.1856484884951377
29,8,0;1;2;3;4;5;6;7,0.8256578947368421,1.4196146693995992
30,4,0;2;3;4,0.5,-1.1856484884951377
31,2,0;5,0.33968253968253964,-1.1856484884951377
32,6,0;1;2;3;4;5,0.761904761904762,0.9254626226159735
33,5,1;2;3;4;5,0.625,-0.1856484884951377
34,4,1;3;4;6,0.5,-1.1856484884951377
35,4,0;1;5;7,0.6093253968253968,0.14768484483819577
36,4,1;2;4;5,0.5,-1.1856484884951377
37,5,0;1;3;4;5,0.5954365079365079,0.3143515115048623
38,4,0;1;5;7,0.6275132275132275,0.8143515115048623
39,1,3,0.125,-4.185648488495138
40,6,0;1;2;3;4;5,0.7626050420168068,0.9908220997401564
41,2,3;7,0.2619047619047619,-2.8523151551618047
42,7,0;1;2;3;4;6;7,0.828125,1.9393515115048623
43,2,0;7,0.30952380952380953,-1.6856484884951377
44,4,0;1;3;4,0.5238095238095238,-0.8523151551618042
45,4,0;3;4;6,0.5625,-0.4356484884951377
46,4,1;2;5;7,0.7119047619047619,1.6476848448381956
47,8,0;1;2;3;4;5;6;7,0.831140350877193,1.4634743185224062
48,4,0;2;4;5,0.5178571428571428,-0.9356484884951377
49,2,5;7,0.3952380952380952,-0.5189818218284712
50,2,2;4,0.2619047619047619,-2.8523151551618047
51,6,0;1;2;3;4;5,0.75,0.8143515115048623
52,3,0;1;4,0.3958333333333333,-1.8523151551618047
53,4,0;1;4;6,0.5142857142857143,0.2143515115048622
54,1,0,0.5669642857142857,-0.4356484884951377
55,8,0;1;2;3;4;5;6;7,0.9488636363636364,2.405260602413953
56,8,0;1;2;3;4;5;6;7,0.9184782608695652,2.1621775984613842
57,6,0;1;2;3;4;6,0.7341269841269841,0.8143515115048623
58,4,0;1;2;3,0.5,-1.1856484884951377
59,4,1;3;4;5,0.5158730158730158,-0.5189818218284712
60,7,0;1;2;3;4;5;6,0.8801020408163265,2.0286372257905767
61,5,0;2;3;4;7,0.6473214285714286,0.06435151150486229
62,6,0;1;2;3;4;5,0.7410714285714286,1.0643515115048623
63,0,,0.0,0.8143515115048623
64,4,0;2;5;6,0.5,-0.1856484884951377
65,5,1;2;3;5;6,0.625,-0.1856484884951377
66,5,0;1;4;5;7,0.6427871148459385,1.0496456291519212
67,6,0;1;2;4;5;6,0.7142857142857143,0.9393515115048623
68,5,0;1;3;4;5,0.69375,0.4393515115048623
69,7,0;1;2;3;4;5;7,0.5899234693877551,0.028637225790576704
70,3,2;4;6,0.375,-2.1856484884951377
71,6,0;1;2;3;6;7,0.7493386243386243,1.59212928928264
72,8,0;1;2;3;4;5;6;7,0.7162576687116564,0.5444128611981136
73,4,1;2;5;6,0.5,-1.1856484884951377
74,7,0;1;2;3;4;5;6,0.875,1.996169693323044
75,3,0;5;6,0.41071428571428575,-1.585648488495138
76,8,0;1;2;3;4;5;6;7,0.89375,1.9643515115048622
