UserId,num_communities,community_ids,local_pluralistic_hom,lph_score
0,3,0;2;4,0.375,-2.1669359680833975
1,3,3;5;7,0.544047619047619,0.5330640319166027
2,4,0;1;2;4,0.5599999999999999,-0.5669359680833974
3,6,0;1;2;3;5;6,0.6889097744360902,0.6751692950744972
4,3,0;1;4,0.42000000000000004,-1.5669359680833979
5,3,0;1;2,0.46071428571428574,-1.1669359680833975
6,4,3;5;6;7,0.6246031746031746,0.499730698583269
7,5,0;1;2;4;7,0.5541666666666667,-0.333602634750064
8,6,0;1;2;3;5;7,0.7083333333333334,0.8330640319166025
9,3,0;1;3,0.375,-2.1669359680833975
10,3,0;2;3,0.4047619047619047,-1.6669359680833975
11,5,0;1;2;3;4,0.6377551020408163,-0.024078825226254708
12,4,0;3;4;7,0.5,-1.1669359680833975
13,1,0,0.1875,-2.1669359680833975
14,8,0;1;2;3;4;5;6;7,0.7511682242990654,0.8424098263091258
15,5,0;1;2;4;6,0.625,-0.1669359680833975
16,8,0;1;2;3;4;5;6;7,0.890625,1.9580640319166025
17,3,3;5;6,0.47023809523809523,0.5473497462023169
18,8,0;1;2;3;4;5;6;7,0.7365384615384616,0.7253717242242947
19,5,0;1;2;3;4,0.6071428571428571,0.13306403191660232
20,7,0;2;3;4;5;6;7,0.7651785714285715,1.4830640319166024
21,7,0;1;2;4;5;6;7,0.8533163265306122,1.8330640319166025
22,8,0;1;2;3;4;5;6;7,0.8791666666666667,1.8663973652499357
23,2,5;7,0.35555555555555557,-0.833602634750064
24,1,5,0.3125,-1.1669359680833975
25,7,0;1;2;3;4;5;6,0.8464285714285715,2.166397365249936
26,3,1;3;5,0.40625,-1.6669359680833975
27,5,0;1;3;5;7,0.625,-0.1669359680833975
28,4,0;1;4;5,0.5,-1.1669359680833975
29,8,0;1;2;3;4;5;6;7,0.831140350877193,1.4821868389341464
30,4,0;1;2;4,0.5,-1.1669359680833975
31,2,5;7,0.37777777777777777,-0.500269301416731
32,6,0;1;3;4;5;6,0.7619047619047619,0.9441751430277137
33,5,0;1;2;3;6,0.6361607142857143,-0.0419359680833975
34,3,0;1;2,0.375,-2.1669359680833975
35,4,2;5;6;7,0.5994047619047619,0.24973069858326902
36,3,0;1;4,0.375,-2.1669359680833975
37,6,0;1;2;4;5;7,0.7093253968253969,1.3330640319166025
38,4,3;5;6;7,0.6806878306878307,1.0552862541388248
39,2,0;1,0.25,-3.1669359680833975
40,6,0;1;2;4;5;6,0.7605042016806722,1.127181678975426
41,3,1;2;4,0.375,-2.1669359680833975
42,6,0;1;2;3;6;7,0.7455357142857143,1.0830640319166025
43,1,5,0.1625,-2.6669359680833975
44,3,0;1;5,0.39285714285714285,-1.8336026347500645
45,5,0;1;3;4;6,0.66875,0.3330640319166025
46,3,3;5;7,0.6166666666666667,1.3330640319166025
47,8,0;1;2;3;4;5;6;7,0.8442982456140351,1.587449996828883
48,3,0;1;2,0.38839285714285715,-1.9169359680833975
49,2,3;6,0.2841269841269841,-0.833602634750064
50,4,0;2;3;4,0.5,-1.1669359680833975
51,6,1;2;4;5;6;7,0.75,0.8330640319166025
52,5,0;1;3;5;6,0.6398809523809524,-0.0002693014167309826
53,5,1;2;3;4;7,0.6452380952380953,1.0330640319166025
54,2,5;6,0.375,-0.6669359680833975
55,6,0;1;2;3;4;6,0.7459415584415584,1.196700395552966
56,8,0;1;2;3;4;5;6;7,0.9293478260869565,2.267846640612255
57,5,0;1;2;3;6,0.6000000000000001,-0.1669359680833975
58,4,1;2;3;4,0.5,-1.1669359680833975
59,5,0;1;2;3;4,0.6160714285714285,0.16639736524993598
60,6,0;1;2;3;4;6,0.7814625850340137,1.1187783176308883
61,4,0;2;3;4,0.5,-1.1669359680833975
62,6,0;1;2;4;5;6,0.75,1.2080640319166025
63,0,,0.0,-0.6669359680833975
64,4,0;3;4;5,0.4761904761904762,-0.500269301416731
65,4,0;1;2;3,0.5,-1.1669359680833975
66,5,0;2;5;6;7,0.587044817927171,1.0095346201518967
67,6,0;1;2;4;5;6,0.7738095238095237,1.0830640319166025
68,6,0;1;2;3;4;7,0.7648809523809523,1.5830640319166025
69,8,0;1;2;3;4;5;6;7,0.5580357142857143,-0.7026502537976831
70,3,0;2;3,0.375,-2.1669359680833975
71,5,0;1;2;3;4,0.6957671957671958,0.8330640319166025
