UserId,degree,betweenness,closeness,eigenvector,pagerank,clustering,eccentricity
0,0.004477611940298508,0.3027539168008789,0.3808982376350199,0.011428372062496046,0.0004670522702516646,0.6666666666666666,5.0
1,0.019402985074626865,274.04438910507315,0.3195040534096328,0.0016606497479480261,0.001886694367555239,0.2948717948717949,4.0
2,0.005970149253731343,0.0,0.40361445783132527,0.016368592536309245,0.0005596847040949871,1.0,5.0
3,0.029850746268656716,431.7437783327319,0.42218021424070573,0.042305696027118846,0.0019307835743632448,0.43157894736842106,4.0
4,0.008955223880597015,0.5052069673262839,0.3590568060021436,0.015435374655753136,0.0007106618870265627,0.8666666666666667,6.0
5,0.005970149253731343,1.5777813860084147,0.37119113573407203,0.012691464288333953,0.0005337796695069984,0.6666666666666666,5.0
6,0.016417910447761194,94.3174115516876,0.32923832923832924,0.003936585639111032,0.0013640480184398545,0.2545454545454545,4.0
7,0.011940298507462687,88.2575588151944,0.3837342497136312,0.023227951237745077,0.0009051796524604343,0.5357142857142857,5.0
8,0.016417910447761194,24.04685569373936,0.35867237687366166,0.014574385906867476,0.0011342961466724011,0.6,4.0
9,0.008955223880597015,0.0,0.3699613473219216,0.018658663236116087,0.0006844131963044418,1.0,5.0
10,0.008955223880597015,8.443970285467742,0.3651226158038147,0.0138072872471755,0.000710769330519735,0.4666666666666667,5.0
11,0.013432835820895522,5.297463355144319,0.3759820426487093,0.018910863094153657,0.0009282846364622478,0.6388888888888888,5.0
12,0.005970149253731343,0.2776190476190476,0.3442959917780062,0.010185785357765193,0.0005533317233262884,0.8333333333333334,6.0
13,0.004477611940298508,0.0,0.3720155469183787,0.010525849940035711,0.0004838066110763095,1.0,5.0
14,0.32238805970149254,27246.583225101655,0.5313243457573354,0.2290228243597695,0.020699565365435633,0.06675279931093885,5.0
15,0.004477611940298508,0.0,0.36914600550964183,0.01128320854500551,0.0004589924556207224,1.0,5.0
16,0.05223880597014925,366.4389697996968,0.43086816720257237,0.06931072273018123,0.0030197523856381214,0.3092436974789916,5.0
17,0.010447761194029851,48.569320721874305,0.3103288559518295,0.0015349826908655439,0.0010474587802982338,0.38095238095238093,4.0
18,0.10149253731343283,10225.587583989232,0.4387688277668631,0.05331051034514246,0.007357649374132486,0.1356453028972783,3.0
19,0.013432835820895522,28.743438130573455,0.40704738760631837,0.025942919467018426,0.0009471418984720436,0.5555555555555556,5.0
20,0.03134328358208955,717.1749798690577,0.3759820426487093,0.014919041671332576,0.0022679069194214843,0.22857142857142856,4.0
21,0.023880597014925373,87.77931798347734,0.41953663118346907,0.03910897835766538,0.0014912591731757626,0.44166666666666665,5.0
22,0.08358208955223881,1519.2986405083211,0.4620689655172414,0.09998453839121639,0.004957833465271323,0.22662337662337662,5.0
23,0.004477611940298508,3.251386282795375,0.30705774518790097,0.0007336674505258161,0.0005524701679317603,0.3333333333333333,4.0
24,0.004477611940298508,0.5,0.3057964399817435,0.0014071962704270491,0.0006378765236118711,0.6666666666666666,4.0
25,0.022388059701492536,17.25270258660465,0.369757174392936,0.025987324056675164,0.001489993107026385,0.47619047619047616,6.0
26,0.005970149253731343,2.3040936425333376,0.3414882772680938,0.00626990191333557,0.0005454468965434935,0.5,5.0
27,0.008955223880597015,0.0625,0.37180910099889014,0.013354740293025118,0.000703955079903911,0.9333333333333333,5.0
28,0.004477611940298508,0.0,0.37535014005602246,0.012430986446013632,0.0004594396733979064,1.0,5.0
29,0.1761194029850746,8453.906090309372,0.5026256564141035,0.16425473400164667,0.010480947289429724,0.14558887440243373,4.0
30,0.008955223880597015,0.0,0.3806818181818182,0.024827216720470432,0.0007034104176323479,1.0,6.0
31,0.005970149253731343,0.4279428248343118,0.3012589928057554,0.0005683172334858005,0.0006748274140059871,0.6666666666666666,4.0
32,0.013432835820895522,0.7937031079375189,0.42218021424070573,0.035586372828810095,0.0009211975490377845,0.9166666666666666,5.0
33,0.014925373134328358,2.39740881032806,0.3931924882629108,0.0263134629787744,0.0010101575656067884,0.8222222222222222,5.0
34,0.0029850746268656717,0.0,0.3911266783420899,0.011630156528567775,0.00038746315950560295,1.0,5.0
35,0.019402985074626865,1118.3298378717172,0.3385548256695301,0.005223586266369616,0.001693308987572648,0.41025641025641024,4.0
36,0.004477611940298508,0.0,0.3759820426487093,0.009991585967868704,0.0004640214617601669,1.0,5.0
37,0.013432835820895522,14.958165970600964,0.36813186813186816,0.021124201371796474,0.0009563287961819828,0.3888888888888889,6.0
38,0.014925373134328358,76.16761421558262,0.33119130004943154,0.002797804732580553,0.0013227213896433688,0.5333333333333333,4.0
39,0.005970149253731343,3.6696194596233545,0.36040882194728346,0.011117896240971583,0.000577268843060042,0.8333333333333334,6.0
40,0.022388059701492536,57.54270912893365,0.43086816720257237,0.03974512715355003,0.001438638313910784,0.5047619047619047,5.0
41,0.004477611940298508,0.0,0.3493222106360792,0.008377133218827265,0.0004700437431451288,1.0,6.0
42,0.016417910447761194,7.826902668213607,0.39135514018691586,0.026300007779195524,0.0010955213391887584,0.6181818181818182,5.0
43,0.004477611940298508,2.7159417415344262,0.2793994995829858,0.0004900236818609745,0.0006022858010517609,0.3333333333333333,5.0
44,0.004477611940298508,0.8618681844181559,0.3687396807925152,0.010518715738751067,0.0004638907720577022,0.6666666666666666,5.0
45,0.005970149253731343,60.626913978907545,0.394814378314673,0.014902741508623753,0.0005960688291411715,0.6666666666666666,5.0
46,0.010447761194029851,12.003897756248866,0.2670386608210442,0.0003324407871287718,0.001087346922820135,0.42857142857142855,5.0
47,0.07462686567164178,684.6521311373796,0.4,0.07024044814048817,0.004584523391051418,0.23346938775510204,6.0
48,0.005970149253731343,0.0,0.37746478873239436,0.014007629144976694,0.0005388447685507065,1.0,5.0
49,0.005970149253731343,11.525913674784706,0.28270042194092826,0.00036472294675473613,0.0007328556049111723,0.16666666666666666,5.0
