UserId,degree,betweenness,closeness,eigenvector,pagerank,clustering,eccentricity
1,0.0014925373134328358,0.0,0.3270868975281694,0.015354803278100527,0.00043534003467812256,0.0,7
2,0.0029850746268656717,0.0,0.2525844641728405,0.000751990407650329,0.0007197809044724477,1.0,5
3,0.0029850746268656717,0.0,0.33351328997330726,0.020363002176185797,0.000645877283615254,1.0,7
4,0.004477611940298508,0.0,0.3133099292934287,0.016300469885262278,0.0007829682562406109,1.0,6
5,0.004477611940298508,8.63635768108384,0.3001014871246667,0.018048135278725053,0.0008310027638259071,0.6666666666666666,8
6,0.0029850746268656717,0.0,0.344624612491939,0.028812637172498098,0.0006360102316822407,1.0,7
7,0.004477611940298508,2.3540043290043284,0.2366906973889935,0.0007652286322036183,0.0009391477710428425,0.6666666666666666,6
8,0.004477611940298508,6.271044029963467,0.2971381869825022,0.012794794338657493,0.0007923039982916828,0.3333333333333333,7
9,0.0029850746268656717,0.36666666666666664,0.2536489963973237,0.0031331463275029972,0.0005928525596868845,0.0,7
10,0.0029850746268656717,0.0,0.30748902953879004,0.011054005464027586,0.0005876059015946542,1.0,7
11,0.0014925373134328358,0.0,0.29753882274023136,0.013457833894397569,0.00042535563738758074,0.0,8
12,0.004477611940298508,7.6413224472833114,0.2874615200160725,0.008337395850360734,0.0007986810512190132,0.0,6
13,0.0014925373134328358,0.0,0.27121011085498353,0.0050081988980852695,0.00043522268932059407,0.0,8
14,0.0014925373134328358,0.0,0.3270868975281694,0.015354803278100527,0.00043534003467812256,0.0,7
15,0.22238805970149253,41953.881754665774,0.4243742824339839,0.30799988705839937,0.03517728419373717,0.03609649918374751,7
16,0.0014925373134328358,0.0,0.29753882274023136,0.013457833894397569,0.00042535563738758074,0.0,8
17,0.016417910447761194,41.795407191339095,0.35592681752527683,0.06399517379199272,0.0022817532984046288,0.509090909090909,7
18,0.005970149253731343,669.0833333333333,0.22970988223352354,0.0003917061717742993,0.0017348768402518997,0.16666666666666666,7
19,0.05970149253731343,15777.082472763193,0.36374938494341474,0.06236151977839909,0.0095956523269512,0.11794871794871795,5
20,0.004477611940298508,106.42202971067161,0.33401810322755543,0.020920210206178003,0.0007895303111854865,0.6666666666666666,6
21,0.010447761194029851,380.6971026324148,0.2974051575009051,0.006300306956193197,0.0018335914811241053,0.3333333333333333,6
22,0.007462686567164179,25.586154496598837,0.34588499508725956,0.03679736604781885,0.0012002820468323921,0.7,7
23,0.034328358208955224,1690.0765164014174,0.375296984465428,0.09467612138435012,0.0049289857921780075,0.2450592885375494,7
24,0.0014925373134328358,0.0,0.19898523612774718,3.8502526357077964e-05,0.0005000053531637959,0.0,7
25,0.0014925373134328358,0.0,0.2664080002402474,0.00272486471252542,0.0004285983981003517,0.0,6
26,0.004477611940298508,0.0,0.30877979505457787,0.023504981105370058,0.0008275305097063878,1.0,8
27,0.0014925373134328358,0.0,0.24888115811917855,0.0014259816467132901,0.0004161854889469868,0.0,7
28,0.0029850746268656717,0.0,0.30312448745284565,0.009496570056792443,0.0005811063573585568,1.0,6
29,0.0014925373134328358,0.0,0.3270868975281694,0.015354803278100527,0.00043534003467812256,0.0,7
30,0.08955223880597014,13062.730233780761,0.42683680244810757,0.1686229043088951,0.012945445724335852,0.11468926553672316,6
31,0.0029850746268656717,0.0,0.28560132898922125,0.013347297879552177,0.0006294019375005615,1.0,8
32,0.0029850746268656717,15.608121449364642,0.2074659607010388,6.848714637466515e-05,0.000856533048685053,0.0,6
33,0.008955223880597015,13.50935160821662,0.3419544837794498,0.042677583134329115,0.0013260370615755053,0.6,7
34,0.007462686567164179,3.214431298835324,0.3375950436496761,0.028961869893121724,0.0011785778738788695,0.7,7
35,0.0014925373134328358,0.0,0.3270868975281694,0.015354803278100527,0.00043534003467812256,0.0,7
36,0.005970149253731343,78.61490592379556,0.2541358466783167,0.0006123873449138799,0.0012907498984654482,0.0,5
37,0.0014925373134328358,0.0,0.3270868975281694,0.015354803278100527,0.00043534003467812256,0.0,7
38,0.0029850746268656717,3.955210067710067,0.30091994572591585,0.01185162477404188,0.0006326184217115075,0.0,7
39,0.0029850746268656717,0.0,0.20707659699625114,8.166872919406156e-05,0.0008291672009144729,1.0,6
40,0.004477611940298508,0.0,0.29794054032268896,0.016723869609808477,0.0008446218223523785,1.0,8
41,0.007462686567164179,0.0,0.3510200851521818,0.04478989662881455,0.0012116450173889563,1.0,7
42,0.0029850746268656717,0.0,0.2821926174752834,0.010322352316122423,0.0006472648385656258,1.0,8
43,0.004477611940298508,0.0,0.33334535780312935,0.025639603277069708,0.0008087994244526925,1.0,7
44,0.0014925373134328358,0.0,0.22931204731451846,0.00025833965466437784,0.0005286378561048493,0.0,7
45,0.0014925373134328358,0.0,0.29753882274023136,0.013457833894397569,0.00042535563738758074,0.0,8
